Content,Url,Date,,Consumer Sentiment Classifier,Automatic Classifier
"My Fiancé and I have both had an amazing experience with Green Lake Jewelry. After going to many cookie-cutter jewelry shops and feeling defeated, we decided to check out Green Lake and never looked back. From the initial design phase to completion, the attention to detail, craftsmanship and customer service has been top notch! Our designer, Mitch, has done an incredible job guiding us through this process, and the other staff we’ve interacted with have provided the same level of support. You get what you pay for, and it was worth every penny! The entire vibe was exactly what we envisioned when we began this journey.",https://www.trustpilot.com/reviews/5ec6c89125e5d20a889bfdaf,2020-05-21T18:29:37.0000000Z,,Positive,Positive Experience Overall
"Rebecca was a dream to work with!  She worked so well with me - helping me understand the process, showing me examples, taking the time to understand, and really listened to everything I wanted.  I am so so glad I went with a custom design and couldn't be happier with my ring - I've recommended her to some of my coworkers because she was amazing!  I came in with little to no knowledge about engagement rings and the different metals, types, stones, etc. and Rebecca took the time to help me understand everything.  I think it helps me appreciate my ring more and be confident that I got a high quality ring.  If I could give more stars on my rating, I would :)",https://www.trustpilot.com/reviews/5ec4070b25e5d209b8ef3a11,2020-05-19T16:19:23.0000000Z,,Positive,Excellent Customer Service
"Incredible detail. The team at Green Lake Jewelry did a sensational job of working with me in a quick timeline, and they also executed the detail to perfection. My fiancé has told me almost every day since the engagement (more than once per day!) how much she loves her ring! It truly is a work of mastery and craftsmanship. Sophia was absolutely phenomenal to work with, and would get back to me within a few minutes of messaging her - she was professional and (given the COVID-19 situation) was flexible and worked hard to deliver on time, and to exact details.I cannot recommend them more!",https://www.trustpilot.com/reviews/5ebcc5fb25e5d209b8ea5112,2020-05-14T04:15:55.0000000Z,,Positive,Excellent Customer Service
"I love the store, the thoughtful and personal attention they gave my husband and I. We had several designer products done there including our wedding rings. Both designers we have worked with were awesome to work with and products were exactly what we expected.  Also they showed they really cared by helping us with there professional expertise and made recommendations to make the product better.  I recommend this store to anyone wanting beautiful high quality jewelry.  You won’t go wrong:)",https://www.trustpilot.com/reviews/5eb447ee25e5d209b8e4c34f,2020-05-07T17:39:58.0000000Z,,Positive,Positive Experience Overall
"We were walk-in customers with no appointment, but still got immediate and thorough service. Our first meeting was so informative, and Rebecca earned our trust by spending so much time with us and answering all our questions.Our order was a little non-traditional, but we didn't get any judgement, or felt like we were being up-sold. Rebecca helped us make the perfect ring for us, and it was completed right on time... even through a pandemic! I'd recommend them to anyone looking for custom jewelry.",https://www.trustpilot.com/reviews/5eadc9c5086b6409bc93e1ab,2020-05-02T19:28:05.0000000Z,,Positive,Excellent Customer Service
"Very happy with the entire process. We did our wedding bands with Green Lake Jewelry in 2015. When my original engagement ring met an untimely end, we went back in 2020 to get that engagement ring recreated. Working with the team is easy, and even with COVID limiting our face-to-face interactions I was able to trust that I would love my end product.",https://www.trustpilot.com/reviews/5ea729a7086b6409bc8f262a,2020-04-27T18:51:19.0000000Z,,Positive,Positive Experience Overall
Green Lake Jewelry designed the most beautiful custom made Mokume Gane Hand engraved koi fish ring for my husband and since we love it so much we are currently having a matching ring made for myself.  Joe created our rings and he is a totally amazing designer.  We will always request Joe at Green Lake Jewelry for all future jewelry designs.  Thank you Joe!,https://www.trustpilot.com/reviews/5e9066d1086b6409bc8190be,2020-04-10T12:30:09.0000000Z,,Positive,Beautiful and Unique Ring Design
Incredible experience with Sophia at Green Lake Jewelry Works! They had never designed a ring with cremation ashes soldered inside but they were able to do it for me! My ring is stunning! I can't thank everyone that worked so hard on my ring enough! Exceptional customer service from beginning to end! I feel so blessed and grateful to be able to wear this ring in honor of my mother for the rest of my life!,https://www.trustpilot.com/reviews/5e84c45b3c93ae06dc6e4702,2020-04-01T16:42:03.0000000Z,,Positive,Exceptional Customer Service
"Amber was a delight to work with. My fiancé designed my ring with her and I have never been more shocked or impressed by the uniqueness and quality of the design. Much to my fiancé’s surprise, I am getting him a wedding band based on the same concept of my engagement ring. He will have no idea until our wedding day. Both rings are beautiful and truly one of a kind. Thank you Amber",https://www.trustpilot.com/reviews/5e6c14103c93ae096463b522,2020-03-13T23:15:28.0000000Z,,Positive,Custom Design Process
"We brought in a sketch and ideas for a custom wedding ring and Vinh took it to the next level of design. Needless to say he knocked it out of the park, my fiance could not be any happier and receives constant complements on the ring. Thanks Vinh and Green Lake Jewelry for making this such a pleasant experience.",https://www.trustpilot.com/reviews/5e6050433c93ae0624c68f35,2020-03-05T01:05:07.0000000Z,,Positive,Custom Design Process
"We are beyond ecstatic with the way my ring turned out! Such clear attention to detail and the blending of the two tone metals mixes so nicely, the width of the band is dainty but very durable, and the center stone feels so secure! All of the side stones and the halo also are beautifully placed and perfectly aligned!Rebecca was a total gem (no pun intended) to work with as well. She was patient and understanding, flexible with timing, and accommodating to our wishes to have the perfect center stone all while remaining mindful and respectful of our budget. She took our ideas and reviewed them with the craftsman who identified potential risks for initial design and came back with suggestions of other ideas to keep our vision but also ensure a safe and secure design. I would 100% recommend this team for any custom work and hope to continue working with Rebecca for any future designs.",https://www.trustpilot.com/reviews/5e5225613c93ae0bc4082c66,2020-02-23T07:10:25.0000000Z,,Positive,Beautiful and Unique Ring Design
"Green Lake Jewelry was a great experience for me. I definitely was nervous that I hadn't found the right engagement ring and found them to be very helpful and calming. They had a great selection, were very responsive, and it was just a nice experience from start to finish. Everything for me was on or ahead of time.",https://www.trustpilot.com/reviews/5e4b8ff23c93ae0864a1d6d6,2020-02-18T07:19:14.0000000Z,,Positive,Positive Experience Overall
Everything about the experience here was spectacular.Rebecca’s remarkable explanation of diamonds and how theydiffer and are defined was immensely helpful and made the processand decisions so easy.   The final product is terrific and everyone made the process far better than expected.   Thank you.Gail Leeds,https://www.trustpilot.com/reviews/5e41aac93c93ae04c0de8a92,2020-02-10T19:11:05.0000000Z,,Positive,Positive Experience Overall
"Sophia is an experienced jewelry designer at Greenlake Jewelry Works whose immense talent brought our concepts and visions to life.  Our wedding rings fuse design elements from Italian design, and the details of my ring are exquisite with lace-like patterns of intricate gold filigree weave.  My fiancé's ring is more contemporary yet mirrors design elements which complement the other.  Both of us were amazed how she listens attentively to a concept then delivers the design with precision.  These beautiful original works of art, most importantly, will celebrate our union and our love. After the rings were completed, my partner hired Sophia to make a pair of Italian style gold earrings that would compliment my ring and rekindle a distinctive memory from early childhood.  An Italian family who lived next door to us encouraged me to get my ears pierced.  So Antonio, my girlfriend's father pierced my ears when I was just four years old.  On that special day, I remember walking down the stairs with gold filigree Italian earrings feeling like a princess.  With a photo and a good jewelry designer, Sophia recreated my Italian earrings going beyond my dreams.  She was able to recapture a childhood memory that I will treasure forever.  Thank you, Sophia!",https://www.trustpilot.com/reviews/5e407c8c3c93ae04c0dde06c,2020-02-09T21:41:32.0000000Z,,Positive,Beautiful and Unique Ring Design
"Had a great experience with Green Lake Jewelry! Had my wife’s engagement ring and matching wedding band designed. The process was very easy and the designers were knowledgeable, helpful and very friendly. My wife gets compliments on her ring all the time. We are both so happy we found Green Lake Jewelry!",https://www.trustpilot.com/reviews/5e2f00613c93ae0b2497e9f2,2020-01-27T15:23:13.0000000Z,,Positive,Positive Experience Overall
"My fiancé and I are getting married in August and went to Green Lake Jewelry to look at wedding bands. We decided to have a custom wedding band done and also make changes to my current engagement ring. We had the most wonderful experience at Green Lake Jewelry. Rebecca, our designer, was amazing! Rebecca truly is delightful in every sense of the word and such a gem. She listened to all of our ideas and went above and beyond to make sure that our design was everything we envisioned. Everything that Rebecca did completely exceeded all of our expectations and we could be not be happier. Both rings came out GORGEOUS and we seriously can not express how incredible Rebecca made our experience. Green Lake Jewelry does phenomenal work and are masters of their craft!",https://www.trustpilot.com/reviews/5e249fe1c8454503e83544a2,2020-01-19T18:28:49.0000000Z,,Positive,Custom Wedding Bands
Rebecca P was very patient during the entire process of designing my custom ring. She understood what I wanted and communicated through the design page with prompt updates and photos. The finished emerald ring is just beautiful and has such a perfect vintage feel that it looks as though I inherited my ring from a great-grandmother!,https://www.trustpilot.com/reviews/5e212026c8454503e833a6a2,2020-01-17T02:47:02.0000000Z,,Positive,Beautiful and Unique Ring Design
"Start to finish the entire experience was the highest quality I could expect from a jeweler. The second you enter the show room your eyes ears and nose are all delighted. My designer Ashley was exceptionally enthusiastic, skilled, and all in all a great listener.this great combination of qualities led us to the perfect ring. I couldn't be happier!",https://www.trustpilot.com/reviews/5e1e9355c845450bec379db6,2020-01-15T04:21:41.0000000Z,,Positive,Positive Experience Overall
I would highly recommend Green Lake Jewelry for all of your jewelry needs. My designer Vinh did a wonderful job of helping me reset diamonds from a ring that belonged to my father. Even though the diamonds were not perfect Vinh helped me create a setting that is both beautiful to wear and honors my father's memory.,https://www.trustpilot.com/reviews/5e110781c8454508343b490e,2020-01-04T21:45:37.0000000Z,,Positive,Positive Experience with Designer
"Green Lake Jewelry was easy and fun to work with. Every step was explained carefully to me, the cost was broken down, and I was involved in each step. I was paired with an amazing designer (shout out to Derrek!) who helped me create the perfect engagement ring for my fiancee. Derrek was personable, connected with my and my fiancee on a deeper level than I expected, and made the experience fun. This was a large purchase and my first time going through the process, Derrek coached me through, adding his expert opinion in, while allowing me to be the decision maker.",https://www.trustpilot.com/reviews/5e08f5c4c84545083437c714,2019-12-29T18:51:48.0000000Z,,Positive,Positive Experience Overall
"My designer Sophia listened to my ideas, drew them out, updated them multiple times, I took a break for an extended time, then we took it all back up again. She designed the ring around diamonds I sent in set in old rings and pendants. The results are simply stunning. The setting is substantial yet does not look heavy. I highly recommend turning your old unworn jewelry into something new and beautiful with Green Lake Jewelry.",https://www.trustpilot.com/reviews/5dfc0c20c845450a602d21ee,2019-12-19T23:47:44.0000000Z,,Positive,Custom Design Process
Vinh was great to work with throughout the whole process. He was able to explain all the design elements as well as the overall process one step at a time to make the experience great. The other staff at the store were courteous and always helpful anytime we were there. I have already recommended Green Lake Jewelry to friends searching for engagement rings and will continue to do so in the future!,https://www.trustpilot.com/reviews/5dfa5774c845450b74320633,2019-12-18T16:44:36.0000000Z,,Positive,Positive Experience Overall
"I can't say enough about the excellent experience that Rebecca and Green Lake Jewelry provided me and my fiancé. Rebecca is an amazingly talented designer who plucked Tess's dream ring out of her imagination, and turned it into a beautiful piece of art she will wear on her finger for the rest of her life. She gets compliments everywhere she goes and I look like a stud for giving her such a beautiful engagement ring! Thank you so much!",https://www.trustpilot.com/reviews/5dfa4a81c845450b7431f970,2019-12-18T15:49:21.0000000Z,,Positive,Excellent Customer Service
"Amber,Thank you so much for all of your help I really appreciate your warm and professional manner.  I was at a loss when I lost my wedding ring.  I had been wearing it for 35 years.  It took me a few months before I was able to come up with some rough ideas of what I wanted.  I did not know where to begin.  You helped me transform those ideas into a design that created a beautiful and unique ring that I will cherish.  Your insights into color, material, size and production techniques were invaluable.  Thank you again I so appreciate all that you did.  I would definitely recommend you to anyone looking for a beautiful unique piece of jewelry.",https://www.trustpilot.com/reviews/5df505a2c845450b682670f1,2019-12-14T15:54:10.0000000Z,,Positive,Beautiful and Unique Ring Design
Green lake custom designed a ring for my fiancé this summer. They were able to incorporate a stone that was sentimental to us as a couple in a design that was still simple and elegant. Ashley was a wonderful designer. She was very thoughtful & gave me several different designs to choose from.My now husband & I are both thrilled with our ring from the team at Greenlake.,https://www.trustpilot.com/reviews/5df3f9e4c845450bf0867a07,2019-12-13T20:51:48.0000000Z,,Positive,Custom Design Process
"The customer support I received from Sofia was incredible. She was able to turn around a beautiful, custom engagement ring in a very short time.  My now fiancé loves the ring. I can’t express enough how simple and stress-free Sofia made the experience, where I was initially very stressed and clueless!  Thank you!!",https://www.trustpilot.com/reviews/5deed16fc8454506301c8dea,2019-12-09T22:57:51.0000000Z,,Positive,Excellent Customer Service
Such a fantastic experience from start to finish. Our designer Vinh guided us every step of the way and provided us with great expertise and eventually helped us get the perfect engagement ring. Never once did we feel pressured or rushed during the process. Couldn't recommend Vinh and Green Lake Jewelry enough.,https://www.trustpilot.com/reviews/5dec3a6ec8454509603e0b26,2019-12-07T23:49:45.0000000Z,,Positive,Positive Experience Overall
"We can’t recommend Greenlake Jewlers enough. Our rings are amazing. Our designer took the time to really sit down and listen to us, to show us a number of stones, and to make sure we knew what we were getting. We were never pushed to go above our budget, and it all felt very personal and not like some intense forced sales process. Totally adore them!",https://www.trustpilot.com/reviews/5dd6a1d9c845450600666c8e,2019-11-21T14:40:25.0000000Z,,Positive,Positive Experience Overall
"Ben and Rocky were wonderful to work with.  Rocky did an excellent job on the remake of my wedding ring, and I love it.  Ben was thoughtful and took the time to answer all of our many questions on our first time diamond purchase.  He was so patient with us.  We will continue to visit Green Lake Jewelry for all of our jewelry needs and recommend to our friends.  Edward and Troy-Lynn Newell",https://www.trustpilot.com/reviews/5dcc5125c8454507e42f2291,2019-11-13T18:53:25.0000000Z,,Positive,Excellent Customer Service
"I have never been much of a jewelry person, so my fiance knew he would need to get something special just for the chance that I would wear it on occasion. From the first moment through the door, Green Lake not only took amazing care of us, they knew just how to help me create my perfect engagement ring without assuming control of the creative process. The selection and knowledge of gemstones was unbelievable. There was no point where I felt pressured to make a purchase or to have a certain budget -- these folks are classy and respectful when it comes to navigating the world of quality jewelry and gems.Green Lake were fantastic communicators throughout the entire process, they were beyond detail oriented in all of the right ways and knew which questions to ask, ensuring that every tiny detail about my ring was absolutely perfect. I love my ring, I love wearing it all the time, and I love that it is so personal to me. I still do not consider myself a jewelry person, but I love this piece and wear it every day. Every detail of my ring matched exactly what Lena created for me with her design. It is perfect! I cannot recommend Green Lake Jewelry enough. Would purchase from them again.",https://www.trustpilot.com/reviews/5dcb327ec845450918bf7645,2019-11-12T22:30:22.0000000Z,,Positive,Custom Design Process
"I cannot say enough great things about Green Lake Jewelry!After some initial hesitation about designing, and purchasing an engagement ring over the internet, I was blown away by the quality and quantity of customer service, and attention to detail from Amber, and all of the folks at Green Lake. Always prompt with replies to my questions, they used an online design portal, several videos, and phone calls to help answer my questions, and put my mind at ease over this huge purchase. The process of custom designing this ring felt more personal than I ever could have imagined, despite being thousands of miles away.Once the ring arrived, I was blown away by its beauty and quality! It is everything I had in mind, and more. My fiancée loves it, and we are incredibly excited for all that comes next!Thank you!",https://www.trustpilot.com/reviews/5dc73757604858093c256c90,2019-11-09T22:03:36.0000000Z,,Positive,Excellent Customer Service
Great experience! The ring came out beautifully and it was everything my fiancé wanted and more - literally! We had to get it resized but Greenlake does the first one free so no issue there - we are now designing wedding bands together with green lake and recommend them to anyone wanting to do something unique!,https://www.trustpilot.com/reviews/5dc59b906048580a6c4b63fd,2019-11-08T16:45:04.0000000Z,,Positive,N/A
"Imagining and designing my “40th birthday ring” was so special. And the ring itself turned out even more special and beautiful than I had thought possible! Rebecca Pappas was my designer and she is very helpful, supportive and takes an educational approach to helping one make decisions and weigh pros/cons of types of metals, diamonds etc. She made this an amazing experience!",https://www.trustpilot.com/reviews/5db49afb60485808b81570d0,2019-10-26T19:23:18.0000000Z,,Positive,Positive Experience Overall
