Date,Rating,Reviews
17/05/2004,1,"I have read some of the comments on this website concerning Pulp Fiction and perhaps I missed it but no one has mentioned the fact that Tarantino used an element from Elia Kazan's ""On the Waterfront"" in 1954 staring Marlon Brando. In Pulp Fiction, Marsellus Wallace told Bruce Willis that he is supposed to intentionally lose to a boxer named Wilson:Marsellus: ""In the fifth, your ass goes down. Say it.""Butch: ""In the fifth, my ass goes down.""Bruce Willis, not only doesn't go down and lose the fight, he kills Wilson. When I saw this, I became flushed with movie deja vu and felt very satisfied. Why was the boxer called Wilson? In ""On the Waterfront"" Marlon Brando has a famous monologue in which he expains how his boxing career ended: He went down intentionally against a boxer named Wilson because of greedy mobsters. Wilson, therefore was the invisble antagonist against Marlon Brando. Tarantino, being a smart guy, knew that in the deep annals of the film buff world, he could redeem Marlon Brando and all us film buffs that hate Wilson more than anything by killing Wilson. If it wasn't for Wilson, Marlon Brando ""coulda been a contender."" So, by killing Wilson forty years later, Tarantino effectively killed off the jerk that ruined Brando's Boxing career in ""On the Waterfront."" I don't know if many people had already realized this but I thought I would bring up to people's attention.Also, for Tarantino fans, watch ""Kiss Me Deadly"" (1955) by Robert Aldrich. It has the answer to why the contents of the briefcase, when opened by Travolta, give a glowing lightbeam on Travolta's face and we never see what's inside."
16/05/2004,1,"A masterpiece? Do me a favour! Perhaps it's because of the hype that surrounds this film, but I was really disappointed with what I saw.Two and a half hours was too long in my view, and nothing particularly out of the ordinary happens.I didn't find it clever, nor were the ""unforgettable"" scenes like the dance between Travolta and Thurman or Samuel L Jackson's speech unforgettable.Maybe because cinema has advanced so much since 1994 that I would have had to watch it then to appreciate it, but I only recently saw Hitchcock's Rear Window for the first time and enjoyed that immensely.People go on as if this film has the best storyline and gangster scenes ever but quite frankly, it doesn't.Moreover, I found Natural Born Killers more affective for it's style than Pulp Fiction.It does have some good scenes, and I was rooting for Bruce Willis' character throughout, but I saw nothing that makes this film outstanding or worthy of being so high in IMDb's rankings."
05/05/2004,1,"It kind of feels redundant trying to write a review for Pulp Fiction as it approaches its 20th birthday. As a film it needs no introduction, it won the Palme d'Or at Cannes, won a BAFTA and Academy Award for Best Original Screenplay (Tarantino), and garnered a whole host of other awards and nominations. Box office beef was meaty and its reputation even now shows no sign of waning (it currently sits at number 4 on the IMDb top 100 list), it is by definition one cool MOFO of a movie, a picture loved by a cross section of demographics. But why?Pulp Fiction oozes humour, romance, violence and stylish flourishes. It remains compulsive viewing throughout; even as it threatens to get submerged in its own complex structure. Film lover Tarantino takes a number of low life and unfortunate characters from Los Angeles, mainlines then with movie clichés, and then amazingly breathes new life into them. It knowingly winks at B movies from the past yet always remains fresh on its own terms. I myself having just revisited the film after a 5 year gap can attest to just how well it holds up, laughing at the dialogue, perched on the edge of the seat as violence starts to rumble, and yes, singing along with that most catchy of soundtracks.Yet for all its flashiness and hipster chattering, there's one thing that often gets overlooked when talk of Pulp Fiction's greatness arises. That of a basic human urge to survive or find salvation, Tarantino's main characters may be bottom feeders or scummy operatives of the underworld, but there's love and needing beating slowly in its dark heart before the drugs and violence take a hold. Neat trick that from Tarantino, brilliant in fact. 10/10"
02/05/2004,1,"""Pulp Fiction"" is a brilliantly crafted film. The many separate vignettes all are quite compelling and fit together wonderfully. And, on top of that, the script and acting are exceptional. And, most importantly, the film is wildly original and very, very stylish. The only reservations I have are minor. First, while this is a very, very good film, I can't see why it is ranked #5 all-time on IMDb. This seems wildly overrated and too often more recent films seem to dominated IMDb's Top 250. Second, this film is certainly NOT for everyone, as in spots it is tremendously violent (like any Tarantino film) and should not be viewed by kids or the overly sensitive.Because there are so many reviews for the film already, I won't bother to try to give a synopsis of the film or do an in-depth analysis."
01/05/2004,1,"Pulp Fiction, despite borrowing from just about every movie ever made, is the most invigorating cinema experience a filmgoer can ever hope for. Its hodgepodge of violence, mayhem, and generally deviant behavior is an assault on the senses, not to mention political correctness. However, despite all the film's cleverness and style, it hinges on the performance put forth by Samuel L. Jackson as Jules. The fact that he was denied an Oscar is a downright shame. Martin Landau, the best supporting actor winner that year, was terrific and funny in Ed Wood, but Jackson was perhaps the most commanding screen presence in film history as the bible-quoting, godfearing hitman. The last scene in the coffee shop with Tim Roth still sends chills down my spine, no matter how many times I've seen it. Rumors of a prequel involving Jules and Vincent (John Travolta) have been floating around lately. If Quentin Tarantino wishes to regain the fans he lost with the dissapointing (but still pretty good) Jackie Brown, he should get to work right away. I'll be the first in line to see the finished product."
25/04/2004,5,"Now celebrating its 25th anniversary, the impact this movie had upon its release still resonates today.If people don't like this particular genre then it's unlikely that Pulp Fiction will change their minds, but for people who do, Pulp Fiction is as close to cinematic perfection as it's going to get."
18/04/2004,4,"So I've been a fan of Pulp Fiction since I was in High School. I watched the movie last night for the first time in awhile and was struck by never really knowing what was in the brief case, so I watched the scene in great detail. I noticed the apartment number was #416. So thinking this is probable related to a bible verse I looked up one starting with Matthew 4:16. I don't read the bible often if ever but since the Movie has the lighting up brief case locked at 666, and Jules set for a path of salvation on seriously changing his ways from a gangster to walking the earth in the path of the Shepard I thought to look it up. So Matthew 4:16 reads ""the people living in darkness have seen a great light; on those living in the land of the shadow of death a light has dawned."" I think this relates to the brief case, the people who had it, to Vincent which stayed in the land of the dark and ended up dead, and to Jules which turned to ""the path of the Shepard"" as he says. A great light was shone to Jules (which was currently living in the land of the dark) after the bullets whizzed by him and a light dawned as it did for all the others in the room which where also all living in the land of the shadow of death. Just a theory but better than anything else I've looked through yet."
03/04/2004,5,"Pinnacle direction. Pinnacle screenplay. Pinnacle acting. Pinnacle cinema.These days you rarely get to see anything original, movies now-a-days have become so cliche and so predictable at an unprecedented level.Released in the 90s, when the world wasn't this 'woke' and sensitive - The Golden Age of cinema.This movie teaches a valuable life lesson - choices matter, your life isn't pre-decided and it's in your hands. It highlights vengeance, forgiveness and even love in a way which you've never experienced before.People who can't get their head around this masterpiece are the real culprits of the degrading cinema these days. Hollywood is just matching with their viewers' viewing level. This is what I believe."
27/03/2004,1,"One of the first and most memorable movies I saw in my teenage years that had a very particular way to tell a story, I couldn't help to be intrigued by all these nouvelle vague techniques that I was seeing and that showed me the range of creativity a filmmaker can have to tell a particular story with a certain aesthetic. Simply a timeless masterpiece that will forever be re-discovered by new generations."
05/03/2004,1,"I absolutely love this film. Around 5 or 6 years old, I remember looking thought my mom's VHS collection and ran across the jewel. I asked her if I could watch it, and she told me that I was too young to see it. Several years later, I remember seeing the Mia Wallace and Vincent Vega storyline on the USA station and immediately was drawn in. Even at a young age, I was intrigued with the film. Years later, I saw the full film, and wow!!! Such an amazing movie! I'm a huge fan of Quentin Tarantino films, but Pulp Fiction is by far my favorite. With a stellar cast, amazing soundtrack, and simple but unique plot, this movie is miles ahead of many."
28/01/2004,8,Right now I can't find right words to describe this movie. I used to think that Jackie Brown is a best Quentin Tarantino's film but this movie has a much deeper meaning than Jackie Brown. You have to watch really intently to understand it. I realized how clever this movie is by watching the last scene. There is a lot of interesting dialogs which may appear pointless but they are not. There is a lot of memorable moments and interesting characters. The soundtrack is great. This movie was considered to be very violent but actually there wasn't much violence (in one episode of Oz you can see more violence than in this film). This movie is really worth your time.
02/12/2003,7,"Best movie of all time.  Quentin Tarantino may be the best story teller of all time.  His direction was something few can match.  The man is a genious why Travolta and Jackson walked away empty handed I will never understand. Anyone who didn't appreciate this film is a damn fool.  The cast was great, the stories were great, and it was just a fun film and very unappreciated when the Oscars were all said and done."
17/10/2003,10,"I find something new to like about Pulp Fiction every time I see it. Shocking, intelligent, exciting, hilarious and oddly though-provoking. Best bit: Jackson's Bible quote, Harvey Keitel, the Gimp or is it the watch dream? Two hours of highlights."
30/09/2003,10,"This movie is god like. The story, the characters, everything about it is extremely well done. I recommend this film to anyone who loves a great story as well as a little action. Even the way this movie is presented is great. Being that it is four stories, about one story, (well, more like 3 but whos counting). The mystery with the briefcase still has me wondering and guessing. The acting, don't get me started, even the cast, I mean, you cant go wrong with Sam Jackson, John Travolta, and Bruce Willis, not to mention Uma Thurman. This is definitely Quentin's best film.10/10"
03/08/2003,7,I love this movie i can quote lines from so many parts lol i love how every ones story kinda mixes and the Easter eggs of of movies is just great if your a fan of the director! Really entertaining keeps your attention thats for sure.
01/08/2003,6,"I could probably write a ten paged paper on this movie alone. I had seen other films by Tarantino before watching this one many years ago we will say 10 years ago when I was a teenager. And people here and there would mention the title pulp fiction to me and not sure why I just didn't bother to watch it till it was free on demand with comcast and was finally left in awe pondering the meaning of life for probably 30 minutes afterwards with the tv turned off. The dialogue is what sells this film along with the acting. And there are those that claim it is ultra violent and while there's some moments it's nothing like some of his others. The acting is amazing and I realized I wasn't watching a movie it's truly just an experience. This is the type of movie where you don't pop it on with a group of friends or a loved one just hanging out, it's meant to be observed, listened to, digested. There's no way to describe the plot or put it in a genre. It exists on its own. This was the movie that made me realize how important and impactful dialogue can truly be. A film doesn't need to be flashy, have crazy special effects, action every 2 minutes."
26/07/2003,9,"Pulp fiction is a story about the two gangsters, Vincent Vega (John Travolta) and Jules Winnfield (Samuel L. Jackson). At the same time it is about the boxer Butch Coolidge (Bruce Willis). The two separate stories get mixed up with a couple of other stories, and some people might find this confusing, but it isn't - it's brilliant! The story jumps in time, and that is why a dead guy can be alive in the next scene. The movie is driven by extremely well written dialogues, and the acting is really great performed.Either you love this movie or you hate it. Most people love it. If you hate it, see it again! I give it 8/10"
24/07/2003,9,The best film of the 90's set the standard of Independent film making. Quentin Tarantino's masterpiece will eventually be seen as one of the greatest of all time and one of the most ground-breaking films of modern times.  It was a slap in the face to all the boring movies that the 90's were spitting out.  Lost Academy Award to Forest Gump and it was sickening to my stomach to see such a lame scripted and lame acted (besides Hanks) movie win over such a great screenplay and stellar cast.  Not one actor\actress in Pulp Fiction gave a performance anywhere near as bad as the woman who played Jenny.  I get goose bumps every time Samuel L. Jackson recites Ezekiel 25:17 and John Travolta's and Uma Thurman's dance scene is one for the ages.  One the best acted and written films of all time keeps getting more and more appreciated over time.
16/07/2003,9,"Although I am a big fan of this movie, I can understand why some  people don't like this movie.  It is violent, and has a lot of cussing.  But to me, this is just a great dark comedy.  In most parts  it is funny, and at other times it is just immensely entertaining.  The acting is great, and the writing is just wonderful.  I can never get enough of the Tarantino dialogue.  This movie is just great, It is definitely one of my favorites. Pulp Fiction gets an easy 10/10 from me."
13/07/2003,9,"This movie is directed by Quentin Tarantino, and it might be - or IS the best movie that made him famous in the 1990's. The plot is fresh still today, and is far from cliche's and tools of the trade like car crashes and nonsense dialogs. Violence plays a big part, as in many of Tarantinos films, but its never out-of-place or there for its own right. On the contrary, this is no movie for children or people that takes offence in violent scenes.The main characters in the movie are played by John Travolta, Samuel L. Jackson and Uma Thurman, the former two are hitmen and Thurman plays the wife of a mafia boss. It also marks the come-back of Travolta, who's reputation as a disco star from ""Grease"" and ""Saturday Night Fever"" prevented him from getting major roles until ""Pulp Fiction"". Here he really shows off what a good actor he is, and the dance scene with Uma Thurman is just pure magic.I rarely see movies more than once - in fact it's less than ten movies that has been that good. I use to watch this movie every five year or so, and still it leaves me breathless. It's really the beginning of a new era in the art of film making, and both the camera, soundtrack and directing is absolutely magnificent. By purpose I didn't point out any details, since You must really explore them by Yourself in the right context. Be prepared to watch a shocking story with a nerve rarely seen!"
09/07/2003,9,"Pulp Fiction has essentially defined the indie movie. I first saw it on TV some time last year and have since put it on both my favourite movies list and least favourite movies list.Odd, that. Even though everybody seems to like the movie, to me there isn't that much to like about it.The dialogue is supposedly just ordinary chit-chat that people may have on a daily basis, but it's like that in that for the most part the dialogue is actually a sort of boring idle chat while you wait for the interesting bits. The parts of dialogue I think of in particular involve the whole chat between Vincent and Jules between the end of the opening credits and reaching the dudes' apartment (you know, about foot massages and the boss's wife etc). The same goes for much of the conversation during the Vincent-Mia ""date"", the conversation between Butch and his girlfriend, etc. Royale with cheese is interesting the first time but after about the 5th time I lost interest.Also there's the characters - Jules is supposedly one of the coolest characters in modern cinema but what's to like? He's just a black guy in a black suit who quotes the Bible and uses ""the m/f-word"" a lot. Even his redemption doesn't quite interest me so much. Likewise, the vast majority of the characters are unlikeable on some level - Vincent is a drug user who makes several bad mistakes over the course of the film (you know what I mean), Mia is a lower-class coke addict with a sugar daddy and a failed TV pilot to her name and there's nothing likable at all about Butch. The only character I really liked was the Wolf, because he just had that smooth confidence and sharp mind that seems to come alive when Harvey Keitel plays a character.As for the story  out of all three stories (the ""date"", the ""gold watch"" and the ""Bonnie situation""), my favourite had to be ""the Bonnie situation"" because it just worked. From the unexpected ""trigger"" of events, this is quite interesting because it focuses on Jules for the most part as he undergoes his ""moment of clarity"", plus watching the two cleaning up is a laugh and a half. The other stories have their interesting moments (""bring out the Gimp"") but are nowhere near as interesting because the idea is that the characters speak more often than any action happens. Oh well, such is life.The action itself is actually clichés, but done in such a way that they seem original. The examples include the assassination sequence, the car crash, etc. The one piece of action that seemed incredibly original was the entire hillbilly sex dungeon scene  probably one of the best scenes in the movie, if somewhat disturbing.In short, this is a good movie though. It's good for those of you who like ""talkies"" punctuated with action i.e. most people, but I seriously can't understand why this ends up on both my favourite movies list and least favourite movies list. Maybe it's because this movie is, among other things, bi-polar.I give it 7/10"
22/06/2003,9,"It is one of the most important movies of the 1990's if not ever, because it put Quentin Tarantino on the map as one of the directors to look out for. Pulp Fiction stars Tim Roth, Amanda Plummer, John Travolta, Samuel L. Jackson, Bruce Willis, Ving Rhames, Uma Thurman, Christopher Walken, Harvey Keitel and many many more and was written and directed by Quentin Tarantino. Why is Pulp Fiction considered a masterpiece? Because it has really well written dialog – the driving force behind this movie is the dialog, despite all the mob and gangster elements this movie has. If you love superbly written dialog in movies you will probably like Pulp Fiction. From the get going Pulp Fiction you know exactly what movie you are in for – great dialog, a lot of racial slurs and the movie being obscurely original. Instead of running in chronological order from start to finish the movie's chapters are all mixed up in a really stylish way. Half of the fun you will have with this movie is piecing the movie together after the first time you watch it. Moreover the characters are awesome as well – Samuel L. Jackson and John Travolta make this movie, however they are not the only ones who make the movie great.Another thing that works for Pulp Fiction is the soundtrack. After you watch Pulp Fiction you will have all these songs in your head that will make you buy the soundtrack CD, because they are all so catchy. The songs are also very well edited into the scenes in this movie. A dialog based movie? That should be extremely boring, but in this case it is not – great acting, a great premise, great dialog, it even proves that violence can indeed be funny."
21/06/2003,9,"Pulp Fiction is perhaps one of the most acclaimed movies of the 1990's. What it has going for it is superb editing, direction, and story. Even amidst all of the action and swearing we see the lives of these hitmen and mobsters. The best sequences in the film are the Thurman/Travolta piece and the diner stick up. 8.8/10. Extreme profanity, violence, and drug use."
20/06/2003,9,"Pulp Fiction is definitely a movie that can be watched over and over so that you can pick up more of the giant metaphor that Tarrantino puts on the screen. I can't give this a perfect score, however, because the more I watch this movie, the longer and longer the Thurman-Travolta story seems to take. The portions of the movie with Samuel L., John Travolta and Bruce Willis are by far the most interesting portions of the story - there is better dialogue and what lies behind the curtain is more substantial. The hour or so with Uma Thurman is simply not very interesting. It bogs the story down, bringing the movie almost to a halt. I like the way Tarrantino directs the film and the screen play is excellent, though there is so much swearing that it is almost difficult to overcome. I don't know anyone that swears nearly as much as these characters do (typical of anything QT has written) - newsflash Quentin, outswearing a Marine doesn't add to a story.Much better than average, but not exceptional. *** of ****"
17/06/2003,9,"« - I love you, Pumpkin. Pulp Fiction is a cult and timeless film because based on a director with a unique treatment of cinema. Quentin Tarantino has a real talent for turning the violence in derision so that even the dramatic moments are hilarious. Actors (including John Travolta, Uma Thurman, Samuel L. Jackson and Bruce Willis) play wonderfully and its soundtrack is really great. The fact that the film focuses on the stories of several characters intersect at one time or another is interesting and original. Moreover, the dialogues are memorable and the story is very fascinating. Besides, we can almost say that all scenes are cult (scene cheeseburger, the dance scene, the scene of the cellar...) Finally, I would say it is essential for any movie buff : a head of work."
17/06/2003,9,"I've seen Sin City , and despite the mere fact that i have saw Sin City first , Pulp Fiction was much better . A mix of Hollywood's top stars come together and put a huge great performance and also one make one hell of a film , By far QT's greatest piece of work and shame on me again for buying it and not watching it sooner !!! John Travolta , Sam L Jackson , Bruce Willis , Chris Walken , Ving Rhames all make use of their time on the screen . Its so difficult to pick out a story that i like the most and maybe because the dialogue is all top notch and with a sense of humour that will make you the light of any party if you brought it along with you . Apart from that there is nothing more i can say apart from check it out - You will love it ! ""AND I WILL STRIKE DOWN UPON THEE , MOST FURIOUS Vengeance THOSE WHO THREATEN TO HURT OR Destroy MY BROTHERS"""
11/06/2003,9,"When I first watched PULP FICTION I was completely controlled by its energy. Tarantino was able to lead the entire audience around like Pepe-la-Peu was lead by the scent of perfume.I have since watched it countless times and realized that the details are what carry this movie.  The big picture (the basic stories, the characters, the situations that bring them together) is extremely interesting and alone would have been sufficient.  Yet, Tarantino threw in details that you wouldn't notice were placed on purpose.  For example, listen to the dialogue and notice how references are made in passing.  Notice that the reason Mia OD'd was because she snorted heroin thinking that it was coke since it was in a baggy rather than a balloon.  Tarantino set that scene up subtley in Lance's bedroom almost an hour before the OD.Many movie-watchers go over a film with a fine-toothed comb in order to find mistakes that the director or the actors made.  In PULP FICTION, Tarantino raises the bar by giving us treats to find within the details."
26/05/2003,1,"I was tempted to stop watching it about four times. I went up to the end just to see if, at least, there is something extraordinary or unexpected there. I really can't understand what all these viewers found to this film, to score it so high. It's the first time (or the second I'm not sure!) that I get into the mood of writing a review. The reason, I guess, is because this film is the fifth in the top 250 ranking and I couldn't see why. The curiosity of the ranking was also the reason of watching it at the first place. There is a high end casting and a top level director but nothing more, IN MY OPINION. I tried looking it through the eyes of 1994 but still compared to other productions of the age is far behind. If you find yourself in the position wondering whether to watch this film or not, due to its place in the list don't waste your time!"
22/05/2003,1,"I just finished screening this movie for the first time after putting it off for a number of years because of what seemed like equivocating appraisals from some of my friends. In hindsight, however, it seems to me that while the movie must have definitely bowled them over, overall they weren't sure exactly what to make of it or how to articulate what were probably a confused mix of feelings. But I am so impressed that I feel compelled to add a few specific observations to the many fine reviews already on this database.First, this movie hits you with an impact somewhere in between, say, APOCALYPSE NOW and A CLOCKWORK ORANGE, and for some people may be just as disturbing (however, in this respect I am happy to report I didn't think it rose to the level of NATURAL BORN KILLERS). Full of graphically violent action and language, PULP FICTION is not a picture for everyone - I would definitely not recommend it to my parents, born in the 1930's (even to my one fairly ""hip"" relative of the same generation who, at age 66, still teaches high school sex education and likes to talk about things like sunbathing nude, among other potentially sensitive issues).Irrespective of audience sensibilities, however, the film-makers, supported by superb acting in every role, manage to create a world full of the most fascinating sleazy characters possibly ever to appear on screen. From Travolta's pronounced almost-child-like curiosity about the world to Jackson's sincere and thoughtful philosophical ruminating and Willis's deep devotion to the memory of his father, I think such fascination lies not only in the characters' personalities as they are portrayed but in the way they tantalize the viewer into considering the possibility that such people could actually exist. As a lawyer of some years' experience dealing with all sorts of people I was particularly drawn to this aspect of the film.Thus, and in response to some other reviewers' comments, I think this movie is more character-driven than plot-driven. Instead of a story peopled by basically weakly developed characters employed primarily as a mere device to move the plot along, as is too frequently the case in the movies (especially these days), the undeniably strong, clever, and unpredictable plot lines in PULP FICTION are actually of essentially secondary interest and importance, serving primarily as vehicles to get you worried about the fate of characters you can't help caring about despite the truly low attributes that otherwise form the basis for their respective personas. As at least one other reviewer noted, when the film ends you are actually disappointed, left craving more of these crazy people and their explosive lives.Finally, and as strange as it may sound, this film reminds me of another Monumentally Great Film which one would never typically associate with it in any way in a million years - CASABLANCA. As in that film made way back in 1942, and as another reviewer has suggested, perhaps its special appeal - its unusually high degree of emotional impact - lies in its distinctly successful simultaneous application of several different genres in a single film - drama, action, dark humor - with the whole thing bound together by essentially flawless execution in every department. And while CASABLANCA is no doubt clearly much more wholesome and high-minded, like the older film PULP FICTION is not without a pronounced theme of redemption, even if it is not as strongly felt, considering all the later film's sleaze and violence.In sum, when people say that this is probably the best film of the 1990's, it is easy to see why. Fundamentally a truly outstanding movie, it is a must-see for anyone who considers themself a film buff and can handle graphic subject matter.(Incidentally, if you would like a more toned-down, much more overtly humorous and less serious picture with a not-altogether dissimilar look and feel, don't miss another 1990's Travolta picture, GET SHORTY.)"
17/05/2003,1,"This movie may be the most overrated film of all time, in my opinion. There is no point. It is not particularly funny. It is not particularly thought provoking. It is not some kind of masterpiece. It is, however, well made. Has good acting with a great cast. Is a fun way to divide up the scenes and plots.I was ready for this movie to end far before it did, because I learned about halfway through that there is just no purpose to it! No meaning! I definitely enjoyed aspects of it and there was some legitimate tension, without question. It all just felt messy. Truly my favorite part of watching pulp fiction were two scenes that I had seen from different memes 100 times before, and never knew where they came from. It was a, ""oh, hey, I recognize this image!"" That was the most joy I got out of this.By no means is it a trainwreck, but to be considered such a timeless masterpiece of cinematic glory? Not a chance. I would like to speak to every single person who gives this a 10 and have them explain to me what exactly this film does well, because I feel pretty confident everyone just gets in line and calls it amazing because that is the 'cool' thing to do."
12/05/2003,1,It has been almost thirty years and this film stand the test of time. I loved it the first time I saw it and I love it still. The weaving of these storylines and the intricate twists and turns have never been matched. This is new wave filmmaking at it's best. It will be studied and discussed in film schools all over the world and lauded as the best of it's kind in filmmaking history.
28/04/2003,5,"i saw this when it first came out and i didn't like it then.  i figured i'd give it another shot.  once again i don't think it's a very good movie. like most Tarantino films, it could have been great, but it just never fulfilled it's own promise.  had the entire movie been about Jackson's and Travolta's characters, i would probably have really enjoyed the movie. but the whole Uma Thurman storyline was just a waste.  i found myself wanting to see more of Jackson and Travolta.  the Bruce Willis storyline was bad, the whole ball gag scene had no point and offset any ""genius"" in this movie. when the hitmen were on, i enjoyed it, anything else was completely boring and pointless.  and the whole disjointed storytelling was certainly not anything new."
22/04/2003,5,"Before I write about this movie, I'd just like to say that this would probably be my favourite movie of all time. The dialogue is witty and the acting cool and slick.Pulp Fiction is a brilliant story split into three tales about different groups of people and how they're lives become intertwined. The events though, do not appear in chronological order. This makes the movie much more interesting. Tarantino arranges his first scene to merge with his final one in a remarkable way. Those confused by the structure will see everything clearly once the final line is spoken. The first of the three stories starts off with Jules Winnfield and Vincent Vega (John Travolta). They are making a hit for their boss, Marsellus Wallace (Ving Rhames). On their way to this hit Vincent tells Jules that about his upcoming job for Marsellus and how uneasy he feels about it. His job is to take his wife, Mia, out and show her a good time (nothing sus). This story goes on to show us the time had between Mia and Vincent. ""The path of the righteous man is beset on all sides by the inequities of the selfish and the tyranny of evil men. Blessed is he who in the name of charity and goodwill shepherds the weak through the valley of darkness, for he is truly his brother's keeper and a finder of lost children. And I will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers. And you will know my name is the Lord when I lay my vengeance upon thee."" This is Jules' (Samuel L. Jackson) version of Ezekiel 25:17. And it is this that he recites before he kills. But the rest of the story is about Mia and Vincent and their time together. The Second story, ""The Gold Watch"", is about a boxer, Butch (Bruce Willis). It starts off with the story of his gold watch that his dad gave to him. All of the trouble that he went through to giver him his watch. After this reminisces, it comes to the present where Marsellus is paying Butch to throw the upcoming fight. I wont list the events that happen in this part of the movie, as I don't want to spoil anything. The third and final story, ""The Bonnie Situation"", clears up a few things. This chapter ties up the start of the movie and tells us how it got to the point in the cafe. It also introduces Jim (Quentin Tarantino. Vincent and Jules take a dead body to his place in order to clean up the car and so forth. This is where the Wolf is called in. (Harvey Keitel). This last scene is a great example of closure and how the characters lead up to the events already shown in the movie (hope that made sense).An excellent movie. Again, the dialogue was witty and everything in it had that feel that come when watching a Tarantino movie. 10/10. Fantastic. Will be next to impossible to beat"
18/04/2003,4,"Pulp Fiction is a real boom in action movies,unique style of Quentin Tarantino made this movie what it really is-a legend!Of course let´s not forget the great business that the actors did.Even now,after  9 years I like to watch it.It´s a first class movie for sure!"
03/04/2003,5,"One of the most over rated movies ever. This is a good movie don't get me wrong but people chalk it up to be a masterpiece of film and the best thing ever since the wheel, and i don't see eye to eye with those people sure it's cool, sure it's got good dialogue but there's a lot of awkward scenes that go on for to long. And i was not happy with the ending it was bad and not fun but i digress. My one complaint was to be left more impacted then when i came and what i saw was wild and wacky but when i left i feel like i just saw a movie that had all those cool things but not enough things to care about."
14/03/2003,1,"Quentin Tarantino's Pulp Fiction is a terrific film. It also gets better with each viewing, especially if one of those happens to be on a big theatrical screen where all of the BIG compositions get bigger and more detailed. How much else is there to talk about it after all these years? It's filled with dynamite, sudden and always interesting action, great and naturally clever dialogue, and memorable characters. Also, the acting is always something to behold as by turns straightforward, over the top, subtle, and just downright menacing and spot-on. The directing is one of the strongest that we've seen from Tarantino, as he makes his choices in pacing with shots in unconventional ways but never in a way that would be distracting. And writing, already noted, has been copied by many, and only equaled by a select few. The dance sequence. Samuel L. Jackson's superlative monologuing. It has loyalty among low lifes, and many other odd characters that are all bad and not one is a villain or hero. And somehow even after years of parody and terrible rip-offs, it holds its own and- as one can say after seeing it at a midnight screening- holds its audience as much as it had the countless times before they saw it (or if they are, the first time). The first time you're surprised, the second time you look for the clues or other ambiguity, and then the third time you laugh you head off. The fourth time... I'll leave to you."
12/03/2003,1,"It's not a film it's a experience. The characters are very memorable The story of nonlinear dialogue and action no the whole movie is fast and fun there's no down time or anything boring the movie is long. There's more then 10 memorable scenes that is referenced in any type of media. I like to think of pulp fiction as resvoir dogs another film by the genius tarrintino as a better version of it. I thought resvoir dogs had the coffe scene at the start and mr white hurting the police officer. I thought the movie was stretched out more then it needed to and the ending gave me such a poor taste in my mouth. I still like it, like I would get a poster or t shirt of resvoir dogs to show my opinion. There did you see that I lost focus that's what pulp fiction does it makes you forget about the world but remember about the experience. The scene where butch reclaims himself in the eyes of walleces is a redemption story in itself about how we can all get together without fighting and being greedy. The part where 2 scenes ( tiny bit of a spoiler but watch Pulp fiction now if you haven't) where somehow at point blank range a revolver didn't shoot Jules and vincent and somehow Vincent shoots one of the guys in the head on accident. Thats a message life is like a box of chocolates the things you never expect will happen. Another part of the idea is the violence and sex violence plays a big part in this movie these are horrible people that everyone loves when I see this film I feel like it's a LEGO set controlled by tarrintino everything goes together like cause and effect yet while still being random sex is not that big in the film expect for the epic scene where butch remdeems himself and when butch is making out with his girlfriend but that scene was still great because he had to find his watch holy crap. This movie has dialogue lots of it and that's fantastic he is known for dialogue the tarrintino himself said that dialogue is a major component in his films and it shows, other films have such poopy dialogue where all they do is talk about nothing like get on with it. Pulp fiction is the story of 3 as 1 and should be hands down the number 1 film of the millennium ."
03/03/2003,1,"Conflicted on this one. I like a lot of elements of it, the characters are (mostly) really compelling and interesting. I think some of the ""Segments"" are a lot stronger than others. I think that the first part of Bruce Willis's story is just... bland. I didn't find it very interesting or compelling. It gets interesting though. The first and last are by far my favourite, but for the most part it's pretty strong. I do think this film is slightly overrated. That's not to say that it isn't good, but I think a lot of people think it is a whole lot better then it is. The film is acted well and I enjoyed all the action, not to mention the comedy in this film caught me by surprise. I found it really hilarious. I see why everyone had/has a crush on Uma Thurman now, she really is deserving of the main character on the cover. I also remembered how much I like long shots. I think they allow exposition to be delivered in a way that is more pleasing to the audience. Overall, good crime flick with some great comedy and action but a tad overrated. 7-8/10."
01/03/2003,1,"When you watch this movie you are not waiting for the event, you are enjoying the moment, a gunfight, a conversation, a dancing scene, and enjoying the amazing acting by everyone."
27/02/2003,8,"Great art. Perhaps the best film of the Great Tarantino. It's not my kind of movie (for that 8/10) but Pulp Fiction is a great success. A very original and catchy story, a royal cast (Bruce Wills, Uma Thurman, John Travolta ...), good music, an excellent script, worked dialogues ... In short, film to see absolutely."
25/02/2003,8,"A great film from a great Director. the film is filled with dialogues that have diverged into catch phrases. A game of actors at a high level, one of the best movies for John Travolta."
19/02/2003,8,This is the most boring nonsense I have ever watched. I don't understand all this hype this movie has among its fans. No logical story line - all the scenes look like don't make a sense at all..
